id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH+AF8-1,COO+AF8-1,MAH+AF8-2
111,1,32,4,1,5,4,2,0,3,2,4,2,4,2,2,4,1,2,3,1,2,4,2,1,4,1,4,5,1,5,2,2,4,4,1,4,2,4,5,1,1,6,6,6,6,5,3,2,2,4,4,2,4,5,3,2,3,4,1,4,2,4,1,4,1,2,1,1,1,0,1,1,1,1,0,1,2,3,5,4,5,4,2,4,4,4,1,4,3,4,1,1,4,4,4,4,4,3,4,3,4,3,2,2,2,1,4,3,4,4,3,4,3,4,5,5,5,23,24,43,14,29,21,37,8,75,2,2,4,1.1461280357,1.4435788605,0.00034641,1.8910266401
83,2,42,4,1,2,9,2,0,3,3,3,3,4,4,2,1,1,1,1,1,1,4,1,2,4,1,4,3,2,4,1,2,3,3,2,4,1,4,4,2,1,7,7,7,7,7,1,5,2,5,5,2,4,5,2,2,4,4,1,4,4,4,1,4,1,4,1,1,1,1,1,0,1,1,0,0,4,2,4,5,3,1,4,4,5,4,5,2,4,1,4,4,1,2,3,3,2,3,4,4,4,4,1,1,2,1,4,1,4,4,1,2,4,2,1,2,2,18,21,37,15,35,19,34,7,49,2,4,1,1.1760912591,1.0749838345,0.0094331539,1.887410036
191,2,49,4,1,2,4,2,0,3,1,5,1,5,1,2,3,1,1,4,1,2,4,2,1,4,2,4,4,1,4,1,1,3,4,1,4,1,4,4,1,1,6,6,6,6,6,3,3,3,4,4,3,4,4,3,2,4,4,1,4,1,4,1,4,1,1,1,0,1,0,1,0,1,0,0,0,2,2,4,4,4,4,3,4,3,4,3,4,4,4,2,2,4,4,5,5,5,3,4,4,4,3,2,2,2,2,4,4,4,4,4,4,4,3,3,4,4,28,25,39,12,30,25,40,4,69,3,4,1,1.079181246,0.7678410475,0.0002382024,1.8802312076
486,1,24,1,2,3,1,2,,5,4,4,2,4,3,2,4,2,2,2,2,3,4,3,1,2,2,3,3,2,2,1,2,2,3,1,4,1,2,2,2,1,6,7,5,4,3,4,3,2,4,3,2,3,2,3,3,4,4,1,4,1,3,3,3,2,2,1,1,0,0,1,0,0,0,0,1,2,4,3,4,4,3,2,1,2,4,4,3,3,2,3,3,3,4,2,4,3,3,3,3,3,2,2,3,3,4,4,4,2,3,3,4,2,4,2,3,3,22,20,27,16,25,29,34,4,54,1,1,2,1.2041199827,0.3392054353,3.09611407089519E+AC0-09,1.868821796
94,2,21,1,2,5,1,2,0,4,2,4,2,3,2,2,3,2,2,3,3,4,3,3,1,3,1,4,2,3,3,1,3,2,3,1,2,1,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,1,3,1,2,2,4,1,2,0,1,1,1,0,0,1,0,0,1,2,2,4,3,4,3,4,3,3,4,4,4,2,3,2,3,4,4,4,4,4,3,3,3,2,1,3,3,3,3,4,4,3,4,3,4,4,2,2,4,3,23,18,27,16,15,29,35,5,60,1,1,4,1.2041199827,1.1663199311,3.40468337514813E+AC0-06,1.868821796
89,1,22,2,2,5,1,2,0,4,1,4,1,5,1,1,4,1,1,4,1,1,5,5,1,4,1,2,5,1,5,2,3,2,5,1,5,2,4,3,2,1,6,6,6,6,2,4,2,4,5,5,3,4,5,1,2,4,4,1,4,1,4,2,4,1,1,1,1,1,1,1,1,1,1,0,0,2,2,3,2,3,5,1,4,4,4,2,4,2,4,2,2,4,4,5,5,5,4,4,4,4,4,1,1,2,1,4,4,3,4,4,4,4,5,4,4,4,28,28,40,19,26,21,39,8,68,1,1,4,1.278753601,2.5243452695,4.39505951265845E+AC0-05,1.8521069195
211,1,33,4,1,3,5,2,,3,2,4,3,5,3,2,2,2,3,4,1,2,3,2,1,2,1,2,3,2,4,2,3,1,2,1,3,1,4,2,2,1,5,6,5,7,2,3,3,3,4,4,2,4,3,4,2,3,4,1,3,2,3,2,3,3,1,0,1,1,1,0,0,1,1,1,0,2,4,4,3,5,3,3,3,4,4,2,3,4,2,3,2,4,4,4,3,3,3,3,2,4,3,2,2,2,3,4,3,3,2,4,4,2,3,4,3,4,22,21,26,16,25,26,32,6,63,2,3,2,1.2041199827,0.1590812114,3.10457048136893E+AC0-05,1.8502768047
42,1,50,5,1,6,8,2,0,4,2,4,1,5,1,1,3,1,1,4,2,1,5,4,2,3,1,4,3,3,4,4,3,4,4,2,3,1,4,5,3,1,7,6,6,7,6,2,3,3,4,4,3,3,4,3,2,4,4,1,4,1,4,1,4,4,3,1,1,1,0,0,0,0,0,0,0,3,2,5,5,5,4,1,4,4,4,1,4,3,3,2,1,4,4,4,5,5,4,4,4,3,4,2,2,3,2,4,4,4,1,2,3,4,5,5,4,5,27,26,39,24,32,25,35,3,75,3,5,5,1.3802112417,1.7073551713,0.0013947638,1.8434061721
515,2,26,3,2,5,1,2,0,5,1,4,2,5,2,1,4,1,1,4,3,3,4,4,3,2,2,4,5,4,4,2,3,1,4,2,3,3,2,2,3,2,5,5,6,6,3,2,3,5,4,4,5,3,3,5,4,4,4,1,4,1,4,2,4,3,3,1,1,0,0,1,0,1,1,0,0,2,4,4,4,4,4,5,2,3,3,2,4,3,2,4,3,2,2,5,4,4,4,4,4,2,2,2,2,3,3,4,4,3,2,2,4,2,1,4,2,3,27,24,31,28,25,34,35,5,53,1,2,4,1.4471580313,1.5027467928,0.0058419801,1.8376655437
251,1,45,4,1,4,1,2,0,4,2,4,2,5,1,4,3,2,2,4,2,2,3,3,2,1,2,3,3,2,3,2,2,3,2,1,4,1,3,2,1,1,3,5,4,3,2,2,4,3,3,4,3,3,3,4,3,4,4,3,3,3,4,2,2,2,1,1,0,1,1,0,0,0,1,1,0,2,3,1,3,1,1,2,1,2,2,2,2,2,2,2,4,2,2,4,4,5,1,3,3,3,3,3,2,3,3,2,2,3,3,4,4,3,4,4,4,2,26,20,27,17,17,30,31,5,42,3,4,3,1.2304489214,2.5976707472,0.0001893481,1.8275243474
516,1,40,4,2,3,1,2,0,2,3,4,2,4,4,2,3,2,1,4,3,1,4,2,1,3,1,4,5,2,3,1,1,3,5,1,4,1,3,2,2,1,5,4,5,2,1,2,1,2,4,4,3,3,4,1,1,3,3,1,3,4,3,2,3,2,1,0,1,1,0,1,0,1,1,1,1,2,2,5,4,4,4,3,3,4,4,2,4,3,3,2,4,3,3,3,4,2,3,3,4,2,4,2,2,3,2,4,1,3,3,4,4,4,3,4,4,2,19,23,36,13,17,19,30,7,65,2,3,2,1.1139433523,0.1534336255,0.0019024919,1.8271368581
476,2,61,4,2,2,7,1,,5,1,5,1,5,1,4,3,1,2,4,1,1,5,1,1,3,1,4,4,1,3,1,1,4,4,1,3,1,3,3,1,1,5,6,7,7,7,3,3,2,4,3,2,5,4,1,2,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,0,1,1,0,1,1,1,4,4,4,4,4,5,5,5,5,5,4,5,4,1,4,4,5,5,5,1,4,3,4,4,2,3,1,2,4,4,4,4,4,5,5,2,1,2,5,30,23,36,10,32,21,40,7,73,3,5,1,1,1.136172952,0.0007171277,1.802887376
86,1,22,1,2,5,1,2,0,4,2,4,3,3,4,3,4,2,2,4,1,1,5,1,2,5,1,3,5,1,4,1,2,3,5,3,5,2,4,4,4,2,6,5,5,5,1,1,2,4,4,4,3,3,4,3,2,4,4,1,3,1,4,2,4,2,1,1,1,1,1,1,1,1,1,1,0,2,3,2,4,5,4,4,5,4,4,2,3,3,3,3,2,3,4,4,3,2,2,3,3,4,4,2,2,3,2,4,4,3,3,4,4,3,2,4,3,4,20,24,43,19,22,24,37,9,64,1,1,4,1.278753601,0.3175397893,3.0892409347622E+AC0-05,1.7913735885
110,2,27,1,2,5,3,1,50,3,3,4,2,4,4,2,4,1,1,4,1,2,2,4,2,4,1,2,3,2,2,3,3,2,3,2,2,1,2,3,1,2,2,3,3,2,1,3,2,3,3,3,2,4,3,4,2,4,4,1,1,1,3,3,4,2,2,0,1,1,1,1,0,0,0,0,0,2,3,3,3,3,2,3,4,4,4,2,2,2,2,4,4,2,4,3,4,2,3,4,4,4,3,3,3,2,3,4,4,2,3,3,4,3,3,4,2,2,20,26,25,21,11,27,32,4,53,1,2,4,1.3222192947,3.087659673,0.0004483188,1.7885314297
80,2,22,1,2,3,9,2,0,5,1,5,1,5,1,2,2,2,1,1,2,3,4,2,1,4,1,5,4,1,4,1,1,4,3,1,4,1,5,4,1,2,6,7,7,7,7,2,2,3,4,5,2,3,4,2,1,4,4,1,4,1,4,1,4,1,1,1,1,1,0,0,0,0,1,0,0,5,4,3,3,4,4,2,5,2,4,2,4,4,3,1,2,3,4,5,5,5,3,3,4,3,2,2,1,3,2,4,4,4,4,4,1,2,4,4,5,4,30,18,41,12,34,20,40,4,63,1,1,2,1.079181246,1.5554574827,0.0083298726,1.7767146552
433,2,49,5,1,4,8,2,0,4,2,4,1,4,1,1,4,1,2,4,1,1,4,2,1,4,1,5,5,2,5,2,3,4,3,1,4,1,5,4,1,1,6,6,6,6,6,3,3,3,4,4,2,4,4,2,2,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,0,0,1,0,1,3,3,4,4,4,4,3,4,4,3,2,4,4,4,2,2,4,4,4,5,5,4,4,3,4,4,2,2,2,2,4,4,4,4,4,3,3,3,4,4,4,26,27,43,15,30,23,40,7,68,3,4,3,1.1760912591,1.7469777117,0.000084283,1.7417542798
220,1,36,4,1,4,1,2,,5,2,5,1,5,1,1,4,1,1,4,1,2,5,2,1,4,1,4,4,2,5,2,2,4,4,1,4,1,4,5,3,1,6,6,7,7,7,2,2,3,4,4,2,4,4,3,2,4,4,1,4,1,4,1,4,1,1,1,1,1,1,0,0,0,0,0,0,4,3,4,4,5,2,2,3,4,5,2,4,5,2,4,3,3,4,4,5,5,4,4,4,4,3,2,2,2,2,4,4,4,4,4,2,3,4,4,2,3,29,27,43,16,33,22,40,4,63,2,3,3,1.2041199827,2.0675533816,0.0001436319,1.7380852247
409,1,46,4,2,5,1,2,,3,3,3,2,4,3,4,4,4,4,2,2,3,3,4,2,3,2,4,3,2,2,3,3,2,2,2,3,3,2,3,2,2,4,4,4,3,3,4,4,3,3,2,3,3,3,4,3,2,4,2,3,2,3,2,3,2,1,0,1,1,0,1,1,1,0,0,0,3,3,3,2,4,3,3,3,2,3,2,3,3,2,4,4,3,3,3,4,3,1,1,1,3,2,3,4,3,3,3,3,3,3,4,3,3,3,4,2,2,20,14,27,25,18,34,31,5,51,3,4,4,1.3979400087,3.8886396748,0.0001143178,1.7193199508
537,2,27,2,2,6,1,1,60,1,5,4,1,5,1,4,4,1,1,4,1,1,4,2,1,4,1,4,4,1,5,2,2,4,4,1,4,1,5,4,1,1,5,6,6,6,6,2,2,2,4,4,2,4,4,3,2,4,4,1,4,1,4,1,4,1,1,1,1,0,1,1,0,0,1,0,1,1,3,5,4,5,5,4,3,5,5,1,5,4,5,1,1,5,5,1,5,5,1,4,4,4,4,2,2,2,2,4,4,4,4,4,5,3,2,5,5,5,21,25,42,13,29,21,40,6,81,1,2,5,1.1139433523,2.8966170108,0.000002854,1.7139714069
529,2,41,5,1,4,1,2,1,2,4,4,4,3,4,2,4,2,3,4,3,3,3,2,2,4,1,4,3,2,3,2,2,2,2,2,2,1,3,3,3,2,2,2,3,5,3,3,3,3,3,2,3,3,3,4,3,4,4,1,4,1,4,1,4,2,1,1,1,1,1,1,0,0,1,1,0,2,2,4,4,4,3,2,3,3,3,3,3,4,3,3,3,2,2,2,2,2,3,3,2,2,2,3,4,3,3,4,4,4,3,4,4,4,4,3,3,3,15,20,29,19,15,32,39,7,59,2,4,3,1.278753601,0.2099795293,0.0007870096,1.708584709
461,2,21,1,2,4,8,1,50,1,4,2,4,2,5,1,4,2,2,4,3,2,4,4,1,3,1,4,3,3,4,2,3,3,3,2,4,2,3,4,3,4,3,3,4,4,2,4,4,5,4,3,3,4,3,4,3,4,4,1,4,1,3,1,3,2,2,1,1,1,1,0,1,0,1,0,0,1,3,3,4,4,5,3,5,3,4,4,3,2,3,2,4,4,5,2,2,1,4,3,3,2,3,2,3,2,3,4,4,4,3,3,5,3,3,2,4,2,10,23,35,25,16,33,36,6,64,1,1,3,1.3979400087,0.1165466422,0.0028056436,1.697739595
464,1,36,4,1,6,8,2,0,4,1,5,1,4,4,1,3,1,1,4,1,2,4,2,1,3,1,3,5,1,5,3,3,4,4,1,4,1,4,4,4,3,6,6,6,6,5,2,2,3,4,4,2,4,4,3,2,4,4,1,4,1,4,1,4,2,1,1,1,1,0,0,0,0,0,0,0,2,1,5,4,4,4,2,3,4,4,1,4,4,4,1,1,4,4,5,5,2,4,4,4,4,3,2,2,2,2,4,4,4,3,4,4,5,4,5,5,5,25,26,40,20,29,22,39,3,76,2,3,5,1.3010299957,1.8642779407,4.76597649755551E+AC0-05,1.6953612326
357,1,36,4,1,6,9,2,0,2,2,4,2,5,3,2,4,1,1,4,2,2,3,1,1,3,1,4,4,3,4,3,3,3,4,1,1,1,3,3,2,1,5,6,5,5,5,2,2,3,5,4,3,4,4,2,2,4,4,1,3,3,3,1,3,2,1,1,1,1,0,1,1,1,0,1,1,1,2,4,4,4,4,1,4,5,5,1,5,4,4,2,2,4,5,4,4,3,3,4,4,3,3,1,2,2,2,4,2,4,3,4,5,4,5,5,4,4,22,25,32,17,26,21,34,8,79,2,3,5,1.2304489214,2.3508089446,3.37055400515796E+AC0-05,1.68681299
44,1,40,4,1,5,8,2,0,4,1,5,2,5,4,3,4,1,2,4,1,1,5,1,3,4,1,4,3,1,4,1,1,4,5,2,4,1,4,4,3,1,6,6,6,6,7,2,2,3,4,5,2,4,4,2,2,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,1,0,1,1,1,1,4,5,4,5,4,1,5,5,4,3,5,4,4,1,1,4,5,5,4,2,2,4,3,4,4,2,1,2,2,4,4,4,4,4,5,2,5,3,5,5,25,25,41,15,31,20,40,8,79,2,3,4,1.1760912591,2.3508089446,0.0003201309,1.6755738416
204,1,35,4,2,5,1,1,5,4,2,4,2,4,2,2,4,3,3,3,3,3,4,4,1,2,1,4,4,2,4,4,3,2,3,1,3,1,3,3,1,1,5,5,5,4,6,3,4,4,3,4,4,3,3,3,3,4,4,1,1,1,4,2,4,3,1,0,1,1,0,0,1,0,0,0,0,2,4,2,2,2,1,5,3,3,3,5,3,2,2,4,4,2,2,4,4,4,3,2,2,2,2,3,2,3,3,4,4,3,2,4,4,2,1,1,2,2,24,18,32,19,25,32,34,3,39,2,3,4,1.278753601,3.255861292,0.0001426427,1.6722723212
117,1,54,4,1,6,4,2,0,3,2,3,1,3,1,1,3,3,3,3,1,2,4,1,1,2,1,4,4,1,3,1,2,4,4,1,3,1,3,3,1,1,4,4,4,4,3,3,3,3,4,4,2,4,4,3,2,3,3,1,3,1,3,1,3,2,1,1,1,0,0,0,0,0,0,0,1,1,2,3,4,3,3,2,3,3,3,1,3,3,3,2,2,3,3,4,5,5,4,2,2,4,3,2,2,2,2,4,4,4,3,4,5,4,4,5,4,4,23,21,34,11,19,24,34,3,63,3,5,5,1.0413926852,0.1590812114,0.0003883339,1.661082797
62,1,22,1,2,3,1,2,0,3,3,5,3,5,3,1,3,1,1,4,1,3,4,2,1,3,1,4,5,2,4,1,2,3,4,1,3,1,4,4,2,1,5,3,3,2,2,4,3,3,5,3,3,4,4,5,1,4,4,2,3,4,1,4,2,4,4,0,1,1,0,1,0,0,1,0,0,5,5,4,2,4,2,5,2,4,5,4,1,4,3,5,1,3,3,3,3,3,4,4,4,4,2,1,3,2,2,3,1,1,1,1,1,1,1,2,1,5,22,25,38,14,15,27,21,4,48,1,1,2,1.1461280357,3.6610514169,1.33364198889125E+AC0-06,1.6582533841
358,2,28,2,2,5,1,2,0,4,3,4,2,4,2,1,4,3,2,4,2,2,4,2,2,3,1,4,4,1,5,1,1,4,4,1,4,1,4,5,2,2,5,5,5,4,2,3,2,3,4,4,3,4,4,3,3,4,4,1,4,1,4,1,4,1,1,1,1,0,0,1,1,0,0,0,1,1,3,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,2,3,3,3,2,2,2,2,4,4,4,4,4,5,3,4,3,3,3,23,23,41,14,21,25,40,5,61,1,2,4,1.1461280357,0.1204929358,0.000038137,1.6556559597
429,1,25,3,2,5,1,2,0,3,2,3,2,4,2,2,3,1,1,4,1,1,4,1,2,4,1,4,3,1,3,1,1,3,4,1,2,1,3,1,2,1,5,5,5,5,5,3,2,3,4,4,1,4,4,5,1,4,4,1,4,1,3,1,4,1,1,1,1,1,0,0,1,0,1,0,0,4,1,5,3,4,2,4,3,4,4,4,1,4,1,4,4,1,3,4,4,4,3,4,4,4,4,2,2,2,2,4,4,4,4,4,2,5,2,2,2,2,22,26,31,12,25,23,39,5,50,1,2,4,1.079181246,3.9921782852,0.0019004255,1.6352713214
106,1,37,4,1,5,1,2,0,3,4,4,3,4,4,2,4,3,2,4,1,2,4,3,2,4,1,4,5,2,4,1,1,3,4,2,5,2,4,4,4,4,6,6,6,7,5,3,1,2,3,3,1,2,4,3,3,4,4,1,4,1,3,2,4,2,1,1,1,1,1,1,0,1,1,0,0,3,3,3,4,5,4,2,3,4,4,2,3,4,3,3,2,4,4,2,3,2,3,2,3,4,3,3,3,4,2,4,4,3,3,4,3,3,4,4,3,4,18,23,41,22,30,25,37,7,66,2,3,4,1.3424226808,0.209421816,0.000000007,1.6286503614
503,2,63,4,2,4,6,2,0,3,3,3,3,4,4,3,3,3,3,3,3,2,4,3,1,4,1,3,2,4,2,2,3,3,4,1,3,1,3,3,4,1,4,4,5,6,6,3,4,4,3,3,4,3,3,2,4,3,3,1,3,3,2,4,2,4,3,1,1,1,1,1,0,1,1,1,1,4,2,4,4,4,2,3,4,4,4,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,4,2,1,1,2,2,4,3,3,4,3,18,17,31,21,25,33,23,9,59,3,5,3,1.3222192947,1.7684041286,0.001089518,1.6276134669
353,2,48,4,1,2,6,2,0,3,3,3,2,4,2,2,3,1,1,4,3,1,3,3,2,5,2,5,1,2,4,1,2,2,2,2,3,3,3,3,2,2,5,3,4,3,5,4,3,3,3,3,3,3,3,4,4,3,3,2,2,3,3,2,2,2,2,1,1,1,0,0,1,1,1,0,0,3,2,4,3,3,2,2,4,4,4,3,3,3,3,4,3,3,3,3,4,4,3,4,4,2,4,3,3,3,3,3,2,3,3,3,3,4,4,3,2,3,21,24,31,21,20,33,27,6,58,3,4,1,1.3222192947,0.6774982282,0.0037691697,1.6276134669
29,1,21,1,2,3,5,2,0,4,1,4,2,5,1,2,4,1,2,2,1,2,4,2,2,2,1,3,4,1,3,1,1,4,3,2,4,2,3,3,2,1,6,6,7,7,7,3,3,3,3,3,3,4,3,3,3,4,4,3,4,4,3,3,4,2,2,0,1,1,0,1,0,0,0,0,1,2,3,3,3,4,5,4,1,4,3,3,2,4,3,1,1,4,5,5,4,5,3,4,3,4,3,3,3,2,3,2,1,2,3,3,4,3,2,3,5,5,27,23,33,15,33,29,30,4,63,1,1,2,1.1760912591,0.0987608662,0.0005672436,1.6101118966
364,1,56,4,1,4,1,1,140,4,4,4,3,2,3,3,3,2,2,3,2,3,4,3,2,3,3,3,2,3,3,2,3,3,3,3,2,2,4,4,4,3,5,5,5,5,5,3,4,4,4,3,3,3,3,4,4,4,3,2,3,2,3,3,2,3,3,0,1,1,0,0,0,0,0,0,1,3,3,2,3,3,4,4,2,3,3,4,4,4,3,2,2,4,4,2,3,3,2,3,3,3,2,2,3,3,3,3,3,2,2,2,3,3,2,2,4,4,18,19,31,28,25,33,27,3,57,3,5,3,1.4471580313,0.4896700404,0.0009825321,1.5959973129
335,1,36,4,1,6,1,2,0,3,1,4,1,4,1,1,3,1,1,3,1,1,4,2,1,4,1,3,5,1,4,1,1,3,5,1,3,1,4,4,1,1,6,6,6,6,4,2,2,2,4,4,2,4,4,3,2,4,4,1,4,1,4,1,4,1,1,1,1,1,1,0,1,1,0,1,1,4,1,4,4,4,4,3,4,4,4,1,4,4,4,1,1,4,4,5,5,5,4,4,4,4,4,2,2,2,2,4,4,4,4,4,2,5,3,5,5,5,26,26,39,11,28,21,40,8,73,2,3,5,1.0413926852,1.4508132541,8.76573496796885E+AC0-05,1.5920969374
355,2,37,4,1,6,1,2,0,4,1,4,1,1,5,1,4,4,4,4,3,3,4,3,1,4,1,4,3,1,2,4,4,2,3,1,4,1,4,4,2,2,2,3,3,5,1,4,3,4,4,4,4,3,3,4,3,4,4,1,4,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,3,2,3,4,4,4,3,4,4,2,3,3,3,2,2,4,5,5,5,1,4,1,1,2,2,2,2,3,3,4,4,4,4,4,5,3,2,4,4,4,20,18,34,20,14,32,39,9,64,2,3,5,1.3010299957,1.7233724144,0.001459321,1.5743910611
84,1,37,4,1,3,1,2,0,4,3,1,2,4,2,3,4,1,1,4,1,1,5,1,1,3,1,5,4,1,4,1,2,3,2,2,4,1,5,4,1,1,6,6,5,5,2,3,2,3,4,3,3,4,4,2,2,4,4,2,3,1,3,4,2,2,3,1,1,1,1,1,0,1,1,1,1,3,3,4,4,4,4,2,4,2,4,2,4,3,4,3,3,4,4,3,4,4,2,4,4,4,4,2,3,2,2,3,4,1,3,2,3,3,4,4,3,3,20,26,39,12,24,24,29,9,65,2,3,2,1.079181246,1.1886938746,4.4980827517663E+AC0-05,1.5661127803
102,2,26,1,2,5,1,2,0,3,1,5,2,4,4,2,3,3,1,4,2,2,4,2,1,1,1,4,5,1,4,1,2,4,4,1,3,1,4,4,1,1,5,6,6,6,6,3,3,3,4,4,2,4,4,3,3,4,4,1,4,2,3,3,3,3,2,1,1,1,0,1,0,0,1,0,1,4,2,3,4,4,4,2,4,4,4,2,4,4,4,2,2,4,4,5,4,2,3,2,4,3,3,2,2,2,2,4,3,2,2,3,2,4,4,4,4,4,23,22,37,12,29,25,32,6,69,1,2,4,1.079181246,0.6152490733,8.52166798523147E+AC0-07,1.5562760866
238,2,41,4,1,2,1,2,0,5,1,5,1,5,1,1,4,1,1,4,1,1,4,1,1,5,1,4,4,1,4,2,2,4,3,1,4,1,4,4,1,1,6,5,6,4,6,3,2,3,5,4,2,4,3,3,2,4,4,1,4,1,4,1,4,1,1,1,1,0,0,0,0,1,1,0,1,5,1,5,4,5,4,2,4,4,4,4,4,4,3,2,2,4,4,5,5,5,4,4,4,4,4,1,2,2,3,4,4,4,4,4,1,5,4,2,4,4,30,28,40,12,27,23,40,5,69,2,4,1,1.079181246,2.487507926,0.0004096387,1.5543556
135,2,49,4,1,5,4,1,10,3,1,4,1,3,2,2,3,3,2,3,2,2,4,2,2,3,1,2,4,2,4,1,2,4,4,2,4,1,4,4,1,1,6,6,6,6,6,3,3,3,3,4,4,3,4,3,2,4,4,1,4,1,4,1,4,3,1,0,1,1,0,0,0,0,0,0,0,3,2,4,4,3,2,5,1,2,2,3,3,3,2,2,2,2,2,5,5,4,3,2,3,3,3,3,2,3,2,4,4,4,2,4,3,4,1,3,4,4,24,20,37,15,30,28,38,2,49,3,4,4,1.1760912591,0.9459615221,0.0002945288,1.5365092653
112,2,50,2,2,3,1,1,,3,2,3,1,5,1,2,3,3,2,3,3,3,5,3,3,4,1,4,4,3,3,1,1,3,4,3,4,1,4,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,1,4,3,3,3,3,3,2,1,1,1,1,1,0,1,1,0,0,4,3,4,2,3,2,4,3,2,2,4,2,2,2,2,2,2,2,4,5,5,3,2,3,2,2,3,3,3,3,4,2,2,2,3,2,3,2,2,4,4,25,18,39,22,20,30,30,7,45,3,5,2,1.3424226808,1.7992951493,0.0004040963,1.5214255627
374,1,35,4,1,4,1,2,0,4,4,4,3,4,2,1,2,2,2,4,1,3,4,1,2,4,1,4,3,2,4,1,1,4,5,1,3,2,4,4,3,1,5,5,5,6,3,3,4,3,4,4,3,3,4,3,2,4,4,1,4,1,4,1,3,1,1,1,1,1,0,1,0,1,0,0,0,2,4,3,4,4,4,2,4,4,5,1,4,3,4,2,2,4,4,2,3,4,4,3,3,4,2,2,2,3,2,4,4,4,4,4,4,2,4,5,4,4,21,22,39,15,24,27,39,5,70,2,3,3,1.1760912591,0.7776679238,0.0003278086,1.5172371782
469,2,55,6,2,5,2,2,0,3,1,3,2,3,2,2,2,2,3,4,3,3,3,3,4,2,1,4,3,3,3,3,2,2,3,4,3,2,3,4,4,2,1,1,3,4,5,4,4,3,4,3,3,3,3,3,3,3,3,1,2,1,2,2,2,3,1,1,0,1,0,1,0,1,0,1,0,2,2,2,4,4,3,2,2,3,3,2,2,2,2,2,2,3,2,5,4,4,3,3,2,2,2,2,3,3,3,4,4,3,2,4,4,4,4,4,4,4,22,18,30,28,14,31,29,5,56,3,5,4,1.4471580313,0.9148867636,0.0001016987,1.5167015059
375,1,30,1,2,6,1,2,0,3,3,3,3,3,3,3,3,3,3,3,1,1,5,1,1,3,1,4,3,2,3,1,1,3,3,1,5,1,4,4,1,1,3,3,4,4,4,2,3,2,4,3,2,4,3,2,2,4,4,2,3,1,3,3,3,1,1,1,1,1,1,1,0,0,1,0,1,2,2,4,4,4,3,4,2,3,3,2,4,3,3,3,3,3,3,3,3,3,2,2,2,4,4,2,3,2,3,3,4,2,4,4,4,4,2,4,3,3,18,20,37,11,18,23,34,7,59,2,2,5,1.0413926852,0.2099795293,0.0013647741,1.512870439
531,1,26,4,1,5,1,2,0,2,1,5,1,4,1,1,4,1,1,4,1,3,3,1,1,3,1,5,5,3,4,1,2,4,4,1,5,3,5,4,4,2,4,5,4,4,2,3,3,3,4,4,3,4,4,3,3,4,4,1,4,1,4,3,3,1,1,1,1,1,0,1,0,0,0,0,0,2,4,4,3,4,3,4,3,4,3,4,3,3,3,4,3,2,3,5,5,5,4,4,4,4,2,2,2,2,2,4,4,2,4,4,4,2,2,2,2,3,26,26,42,19,19,26,37,4,53,1,2,4,1.278753601,3.087659673,6.0837253550553E+AC0-05,1.5126343526
256,1,48,5,1,3,1,2,0,4,1,4,2,5,1,1,5,2,1,3,1,2,5,4,1,4,1,4,4,2,5,2,2,4,4,1,3,1,5,4,2,1,6,5,7,7,5,4,2,3,5,4,1,2,5,3,1,4,4,1,4,1,4,1,4,1,1,0,1,1,1,0,1,0,0,0,1,1,3,4,4,5,5,2,4,5,5,1,5,4,5,1,1,5,4,5,4,5,4,3,4,4,3,1,2,4,1,4,4,4,4,4,5,3,4,5,5,5,27,26,42,17,30,22,40,5,82,3,4,2,1.2304489214,3.2069399092,0.0005144251,1.5076094181
